# Odd core "extended family" distance groups

The numbers here are grouped by their odd-to-odd Collatz stopping distance.
Every n is represented by a group of 7 lines that forms a small tree.
The "children" of n are defined as the 2-adic odd cores of the even neighbors, n-1 and n+1.
They have their own children in turn, and for every n this small hierarchy is shown.
When reading the tables, n is the center row in each group of seven lines.

oc,k,dist,base3,base2,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31,m37,m41,m43,m47,m53,m59,m61,m67,m71

# Distance 65:

61,3,5,2021,111101,1,1,5,6,9,10,4,15,3,30,24,20,18,14,8,2,0,61,61 # oc(oc(973+1)+1)

15,2,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(977-1)-1)
61,4,5,2021,111101,1,1,5,6,9,10,4,15,3,30,24,20,18,14,8,2,0,61,61 # oc(977-1)
31,1,39,1011,11111,1,1,3,9,5,14,12,8,2,0,31,31,31,31,31,31,31,31,31 # oc(oc(977-1)+1)
977,0,34,1100012,1111010001,2,2,4,9,2,8,8,11,20,16,15,34,31,37,23,33,1,39,54 # 977 -> 733
61,3,5,2021,111101,1,1,5,6,9,10,4,15,3,30,24,20,18,14,8,2,0,61,61 # oc(oc(977+1)-1)
489,1,15,200010,111101001,0,4,6,5,8,13,14,6,25,24,8,38,16,19,12,17,1,20,63 # oc(977+1)
245,1,5,100002,11110101,2,0,0,3,11,7,17,15,13,28,23,40,30,10,33,9,1,44,32 # oc(oc(977+1)+1)

247,1,15,100011,11110111,1,2,2,5,0,9,0,17,15,30,25,1,32,12,35,11,3,46,34 # oc(oc(991-1)-1)
495,1,34,200100,111101111,0,0,5,0,1,2,1,12,2,30,14,3,22,25,18,23,7,26,69 # oc(991-1)
31,4,39,1011,11111,1,1,3,9,5,14,12,8,2,0,31,31,31,31,31,31,31,31,31 # oc(oc(991-1)+1)
991,0,34,1100201,1111011111,1,1,4,1,3,5,3,2,5,30,29,7,2,4,37,47,15,53,68 # 991 -> 1487
15,1,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(991+1)-1)
31,5,39,1011,11111,1,1,3,9,5,14,12,8,2,0,31,31,31,31,31,31,31,31,31 # oc(991+1)
1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(991+1)+1)


# Distance 33:

11,2,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(oc(91-1)-1)
45,1,4,1200,101101,0,0,3,1,6,11,7,22,16,14,8,4,2,45,45,45,45,45,45 # oc(91-1)
23,1,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23 # oc(oc(91-1)+1)
91,0,33,10101,1011011,1,1,0,3,0,6,15,22,4,29,17,9,5,44,38,32,30,24,20 # 91 -> 137
11,1,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(oc(91+1)-1)
23,2,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23 # oc(91+1)
3,3,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(91+1)+1)

45,1,4,1200,101101,0,0,3,1,6,11,7,22,16,14,8,4,2,45,45,45,45,45,45 # oc(oc(183-1)-1)
91,1,33,10101,1011011,1,1,0,3,0,6,15,22,4,29,17,9,5,44,38,32,30,24,20 # oc(183-1)
23,2,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23 # oc(oc(183-1)+1)
183,0,33,20210,10110111,0,3,1,7,1,13,12,22,9,28,35,19,11,42,24,6,0,49,41 # 183 -> 275
11,1,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(oc(183+1)-1)
23,3,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23 # oc(183+1)
3,3,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(183+1)+1)

45,1,4,1200,101101,0,0,3,1,6,11,7,22,16,14,8,4,2,45,45,45,45,45,45 # oc(oc(365-1)-1)
91,2,33,10101,1011011,1,1,0,3,0,6,15,22,4,29,17,9,5,44,38,32,30,24,20 # oc(365-1)
23,2,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23 # oc(oc(365-1)+1)
365,0,33,111112,101101101,2,0,1,2,1,8,4,20,17,24,32,37,21,36,47,11,60,30,10 # 365 -> 137
91,1,33,10101,1011011,1,1,0,3,0,6,15,22,4,29,17,9,5,44,38,32,30,24,20 # oc(oc(365+1)-1)
183,1,33,20210,10110111,0,3,1,7,1,13,12,22,9,28,35,19,11,42,24,6,0,49,41 # oc(365+1)
23,3,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23 # oc(oc(365+1)+1)

167,1,23,20012,10100111,2,2,6,2,11,14,15,6,22,12,19,3,38,26,8,49,45,33,25 # oc(oc(671-1)-1)
335,1,23,110102,101001111,2,0,6,5,10,12,12,13,16,25,2,7,34,6,17,40,30,0,51 # oc(671-1)
21,4,1,210,10101,0,1,0,10,8,4,2,21,21,21,21,21,21,21,21,21,21,21,21 # oc(oc(671-1)+1)
671,0,33,220212,1010011111,2,1,6,0,8,8,6,4,4,20,5,15,26,13,35,22,0,1,32 # 671 -> 1007
5,2,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(671+1)-1)
21,5,1,210,10101,0,1,0,10,8,4,2,21,21,21,21,21,21,21,21,21,21,21,21 # oc(671+1)
11,1,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(oc(671+1)+1)

91,1,33,10101,1011011,1,1,0,3,0,6,15,22,4,29,17,9,5,44,38,32,30,24,20 # oc(oc(733-1)-1)
183,2,33,20210,10110111,0,3,1,7,1,13,12,22,9,28,35,19,11,42,24,6,0,49,41 # oc(733-1)
23,3,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23 # oc(oc(733-1)+1)
733,0,33,1000011,1011011101,1,3,5,7,5,2,11,20,8,20,30,36,2,28,44,25,1,63,23 # 733 -> 275
183,1,33,20210,10110111,0,3,1,7,1,13,12,22,9,28,35,19,11,42,24,6,0,49,41 # oc(oc(733+1)-1)
367,1,14,111121,101101111,1,2,3,4,3,10,6,22,19,26,34,39,23,38,49,13,1,32,12 # oc(733+1)
23,4,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23 # oc(oc(733+1)+1)

185,1,14,20212,10111001,2,0,3,9,3,15,14,1,11,30,0,21,13,44,26,8,2,51,43 # oc(oc(743-1)-1)
371,1,14,111202,101110011,2,1,0,8,7,14,10,3,23,30,1,2,27,42,0,17,5,36,16 # oc(743-1)
93,2,4,10110,1011101,0,3,2,5,2,8,17,1,6,0,19,11,7,46,40,34,32,26,22 # oc(oc(743-1)+1)
743,0,33,1000112,1011100111,2,3,1,6,2,12,2,7,18,30,3,5,12,38,1,35,11,6,33 # 743 -> 1115
23,2,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23 # oc(oc(743+1)-1)
93,3,4,10110,1011101,0,3,2,5,2,8,17,1,6,0,19,11,7,46,40,34,32,26,22 # oc(743+1)
47,1,38,1202,101111,2,2,5,3,8,13,9,1,18,16,10,6,4,0,47,47,47,47,47 # oc(oc(743+1)+1)


# Distance 32:

1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(137-1)-1)
17,3,3,122,10001,2,2,3,6,4,0,17,17,17,17,17,17,17,17,17,17,17,17,17 # oc(137-1)
9,1,6,100,1001,0,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9 # oc(oc(137-1)+1)
137,0,32,12002,10001001,2,2,4,5,7,1,4,22,21,13,26,14,8,43,31,19,15,3,66 # 137 -> 103
17,2,3,122,10001,2,2,3,6,4,0,17,17,17,17,17,17,17,17,17,17,17,17,17 # oc(oc(137+1)-1)
69,1,3,2120,1000101,0,4,6,3,4,1,12,0,11,7,32,28,26,22,16,10,8,2,69 # oc(137+1)
35,1,3,1022,100011,2,0,0,2,9,1,16,12,6,4,35,35,35,35,35,35,35,35,35 # oc(oc(137+1)+1)

17,3,3,122,10001,2,2,3,6,4,0,17,17,17,17,17,17,17,17,17,17,17,17,17 # oc(oc(275-1)-1)
137,1,32,12002,10001001,2,2,4,5,7,1,4,22,21,13,26,14,8,43,31,19,15,3,66 # oc(275-1)
69,1,3,2120,1000101,0,4,6,3,4,1,12,0,11,7,32,28,26,22,16,10,8,2,69 # oc(oc(275-1)+1)
275,0,32,101012,100010011,2,0,2,0,2,3,9,22,14,27,16,29,17,40,10,39,31,7,62 # 275 -> 413
17,2,3,122,10001,2,2,3,6,4,0,17,17,17,17,17,17,17,17,17,17,17,17,17 # oc(oc(275+1)-1)
69,2,3,2120,1000101,0,4,6,3,4,1,12,0,11,7,32,28,26,22,16,10,8,2,69 # oc(275+1)
35,1,3,1022,100011,2,0,0,2,9,1,16,12,6,4,35,35,35,35,35,35,35,35,35 # oc(oc(275+1)+1)

17,3,3,122,10001,2,2,3,6,4,0,17,17,17,17,17,17,17,17,17,17,17,17,17 # oc(oc(549-1)-1)
137,2,32,12002,10001001,2,2,4,5,7,1,4,22,21,13,26,14,8,43,31,19,15,3,66 # oc(549-1)
69,1,3,2120,1000101,0,4,6,3,4,1,12,0,11,7,32,28,26,22,16,10,8,2,69 # oc(oc(549-1)+1)
549,0,32,202100,1000100101,0,4,3,10,3,5,17,20,27,22,31,16,33,32,19,18,0,13,52 # 549 -> 103
137,1,32,12002,10001001,2,2,4,5,7,1,4,22,21,13,26,14,8,43,31,19,15,3,66 # oc(oc(549+1)-1)
275,1,32,101012,100010011,2,0,2,0,2,3,9,22,14,27,16,29,17,40,10,39,31,7,62 # oc(549+1)
69,2,3,2120,1000101,0,4,6,3,4,1,12,0,11,7,32,28,26,22,16,10,8,2,69 # oc(oc(549+1)+1)

15,1,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(993-1)-1)
31,5,39,1011,11111,1,1,3,9,5,14,12,8,2,0,31,31,31,31,31,31,31,31,31 # oc(993-1)
1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(993-1)+1)
993,0,32,1100210,1111100001,0,3,6,3,5,7,5,4,7,1,31,9,4,6,39,49,17,55,70 # 993 -> 745
31,4,39,1011,11111,1,1,3,9,5,14,12,8,2,0,31,31,31,31,31,31,31,31,31 # oc(oc(993+1)-1)
497,1,5,200102,111110001,2,2,0,2,3,4,3,14,4,1,16,5,24,27,20,25,9,28,0 # oc(993+1)
249,1,15,100020,11111001,0,4,4,7,2,11,2,19,17,1,27,3,34,14,37,13,5,48,36 # oc(oc(993+1)+1)


# Distance 31:

25,1,7,221,11001,1,0,4,3,12,8,6,2,25,25,25,25,25,25,25,25,25,25,25 # oc(oc(103-1)-1)
51,1,7,1220,110011,0,1,2,7,12,0,13,5,22,20,14,10,8,4,51,51,51,51,51 # oc(103-1)
13,2,2,111,1101,1,3,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13 # oc(oc(103-1)+1)
103,0,31,10211,1100111,1,3,5,4,12,1,8,11,16,10,29,21,17,9,50,44,42,36,32 # 103 -> 155
3,2,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(103+1)-1)
13,3,2,111,1101,1,3,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13 # oc(103+1)
7,1,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 # oc(oc(103+1)+1)

51,1,7,1220,110011,0,1,2,7,12,0,13,5,22,20,14,10,8,4,51,51,51,51,51 # oc(oc(207-1)-1)
103,1,31,10211,1100111,1,3,5,4,12,1,8,11,16,10,29,21,17,9,50,44,42,36,32 # oc(207-1)
13,3,2,111,1101,1,3,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13 # oc(oc(207-1)+1)
207,0,31,21200,11001111,0,2,4,9,12,3,17,0,4,21,22,2,35,19,48,30,24,6,65 # 207 -> 311
3,2,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(207+1)-1)
13,4,2,111,1101,1,3,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13 # oc(207+1)
7,1,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 # oc(oc(207+1)+1)

51,1,7,1220,110011,0,1,2,7,12,0,13,5,22,20,14,10,8,4,51,51,51,51,51 # oc(oc(413-1)-1)
103,2,31,10211,1100111,1,3,5,4,12,1,8,11,16,10,29,21,17,9,50,44,42,36,32 # oc(413-1)
13,3,2,111,1101,1,3,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13 # oc(oc(413-1)+1)
413,0,31,120022,110011101,2,3,0,6,10,5,14,22,7,10,6,3,26,37,42,0,47,11,58 # 413 -> 155
103,1,31,10211,1100111,1,3,5,4,12,1,8,11,16,10,29,21,17,9,50,44,42,36,32 # oc(oc(413+1)-1)
207,1,31,21200,11001111,0,2,4,9,12,3,17,0,4,21,22,2,35,19,48,30,24,6,65 # oc(413+1)
13,4,2,111,1101,1,3,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13 # oc(oc(413+1)+1)

23,2,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23 # oc(oc(745-1)-1)
93,3,4,10110,1011101,0,3,2,5,2,8,17,1,6,0,19,11,7,46,40,34,32,26,22 # oc(745-1)
47,1,38,1202,101111,2,2,5,3,8,13,9,1,18,16,10,6,4,0,47,47,47,47,47 # oc(oc(745-1)+1)
745,0,31,1000121,1011101001,1,0,3,8,4,14,4,9,20,1,5,7,14,40,3,37,13,8,35 # 745 -> 559
93,2,4,10110,1011101,0,3,2,5,2,8,17,1,6,0,19,11,7,46,40,34,32,26,22 # oc(oc(745+1)-1)
373,1,4,111211,101110101,1,3,2,10,9,16,12,5,25,1,3,4,29,44,2,19,7,38,18 # oc(745+1)
187,1,14,20221,10111011,1,2,5,0,5,0,16,3,13,1,2,23,15,46,28,10,4,53,45 # oc(oc(745+1)+1)

103,1,31,10211,1100111,1,3,5,4,12,1,8,11,16,10,29,21,17,9,50,44,42,36,32 # oc(oc(829-1)-1)
207,2,31,21200,11001111,0,2,4,9,12,3,17,0,4,21,22,2,35,19,48,30,24,6,65 # oc(829-1)
13,4,2,111,1101,1,3,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13 # oc(oc(829-1)+1)
829,0,31,1010201,1100111101,1,4,3,4,10,13,12,1,17,23,15,9,12,30,34,3,36,25,48 # 829 -> 311
207,1,31,21200,11001111,0,2,4,9,12,3,17,0,4,21,22,2,35,19,48,30,24,6,65 # oc(oc(829+1)-1)
415,1,48,120101,110011111,1,0,2,8,12,7,16,1,9,12,8,5,28,39,44,2,49,13,60 # oc(829+1)
13,5,2,111,1101,1,3,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13 # oc(oc(829+1)+1)


# Distance 30:

19,2,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # oc(oc(155-1)-1)
77,1,6,2212,1001101,2,2,0,0,12,9,1,8,19,15,3,36,34,30,24,18,16,10,6 # oc(155-1)
39,1,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(oc(155-1)+1)
155,0,30,12202,10011011,2,0,1,1,12,2,3,17,10,0,7,32,26,14,49,37,33,21,13 # 155 -> 233
19,1,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # oc(oc(155+1)-1)
39,2,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(155+1)
5,3,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(155+1)+1)

77,1,6,2212,1001101,2,2,0,0,12,9,1,8,19,15,3,36,34,30,24,18,16,10,6 # oc(oc(311-1)-1)
155,1,30,12202,10011011,2,0,1,1,12,2,3,17,10,0,7,32,26,14,49,37,33,21,13 # oc(311-1)
39,2,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(oc(311-1)+1)
311,0,30,102112,100110111,2,1,3,3,12,5,7,12,21,1,15,24,10,29,46,16,6,43,27 # 311 -> 467
19,1,6,201,10011,1,4,5,8,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19 # oc(oc(311+1)-1)
39,3,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(311+1)
5,3,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(311+1)+1)

139,1,13,12011,10001011,1,4,6,7,9,3,6,1,23,15,28,16,10,45,33,21,17,5,68 # oc(oc(559-1)-1)
279,1,13,101100,100010111,0,4,6,4,6,7,13,3,18,0,20,33,21,44,14,43,35,11,66 # oc(559-1)
35,3,3,1022,100011,2,0,0,2,9,1,16,12,6,4,35,35,35,35,35,35,35,35,35 # oc(oc(559-1)+1)
559,0,30,202201,1000101111,1,4,6,9,0,15,8,7,8,1,4,26,0,42,29,28,10,23,62 # 559 -> 839
17,1,3,122,10001,2,2,3,6,4,0,17,17,17,17,17,17,17,17,17,17,17,17,17 # oc(oc(559+1)-1)
35,4,3,1022,100011,2,0,0,2,9,1,16,12,6,4,35,35,35,35,35,35,35,35,35 # oc(559+1)
9,2,6,100,1001,0,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9 # oc(oc(559+1)+1)

77,1,6,2212,1001101,2,2,0,0,12,9,1,8,19,15,3,36,34,30,24,18,16,10,6 # oc(oc(621-1)-1)
155,2,30,12202,10011011,2,0,1,1,12,2,3,17,10,0,7,32,26,14,49,37,33,21,13 # oc(621-1)
39,2,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(oc(621-1)+1)
621,0,30,212000,1001101101,0,1,5,5,10,9,13,0,12,1,29,6,19,10,38,31,11,18,53 # 621 -> 233
155,1,30,12202,10011011,2,0,1,1,12,2,3,17,10,0,7,32,26,14,49,37,33,21,13 # oc(oc(621+1)-1)
311,1,30,102112,100110111,2,1,3,3,12,5,7,12,21,1,15,24,10,29,46,16,6,43,27 # oc(621+1)
39,3,11,1110,100111,0,4,4,6,0,5,1,16,10,8,2,39,39,39,39,39,39,39,39 # oc(oc(621+1)+1)


# Distance 29:

7,2,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 # oc(oc(233-1)-1)
29,3,5,1002,11101,2,4,1,7,3,12,10,6,0,29,29,29,29,29,29,29,29,29,29 # oc(233-1)
15,1,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15 # oc(oc(233-1)+1)
233,0,29,22122,11101001,2,3,2,2,12,12,5,3,1,16,11,28,18,45,21,56,50,32,20 # 233 -> 175
29,2,5,1002,11101,2,4,1,7,3,12,10,6,0,29,29,29,29,29,29,29,29,29,29 # oc(oc(233+1)-1)
117,1,5,11100,1110101,0,2,5,7,0,15,3,2,1,24,6,35,31,23,11,58,56,50,46 # oc(233+1)
59,1,10,2012,111011,2,4,3,4,7,8,2,13,1,28,22,18,16,12,6,0,59,59,59 # oc(oc(233+1)+1)

29,3,5,1002,11101,2,4,1,7,3,12,10,6,0,29,29,29,29,29,29,29,29,29,29 # oc(oc(467-1)-1)
233,1,29,22122,11101001,2,3,2,2,12,12,5,3,1,16,11,28,18,45,21,56,50,32,20 # oc(467-1)
117,1,5,11100,1110101,0,2,5,7,0,15,3,2,1,24,6,35,31,23,11,58,56,50,46 # oc(oc(467-1)+1)
467,0,29,122022,111010011,2,2,5,5,12,8,11,7,3,2,23,16,37,44,43,54,40,65,41 # 467 -> 701
29,2,5,1002,11101,2,4,1,7,3,12,10,6,0,29,29,29,29,29,29,29,29,29,29 # oc(oc(467+1)-1)
117,2,5,11100,1110101,0,2,5,7,0,15,3,2,1,24,6,35,31,23,11,58,56,50,46 # oc(467+1)
59,1,10,2012,111011,2,4,3,4,7,8,2,13,1,28,22,18,16,12,6,0,59,59,59 # oc(oc(467+1)+1)

209,1,12,21202,11010001,2,4,6,0,1,5,0,2,6,23,24,4,37,21,50,32,26,8,67 # oc(oc(839-1)-1)
419,1,12,120112,110100011,2,4,6,1,3,11,1,5,13,16,12,9,32,43,48,6,53,17,64 # oc(839-1)
105,2,12,10220,1101001,0,0,0,6,1,3,10,13,18,12,31,23,19,11,52,46,44,38,34 # oc(oc(839-1)+1)
839,0,29,1011002,1101000111,2,4,6,3,7,6,3,11,27,2,25,19,22,40,44,13,46,35,58 # 839 -> 1259
13,3,2,111,1101,1,3,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13 # oc(oc(839+1)-1)
105,3,12,10220,1101001,0,0,0,6,1,3,10,13,18,12,31,23,19,11,52,46,44,38,34 # oc(839+1)
53,1,2,1222,110101,2,3,4,9,1,2,15,7,24,22,16,12,10,6,0,53,53,53,53 # oc(oc(839+1)+1)

29,3,5,1002,11101,2,4,1,7,3,12,10,6,0,29,29,29,29,29,29,29,29,29,29 # oc(oc(933-1)-1)
233,2,29,22122,11101001,2,3,2,2,12,12,5,3,1,16,11,28,18,45,21,56,50,32,20 # oc(933-1)
117,1,5,11100,1110101,0,2,5,7,0,15,3,2,1,24,6,35,31,23,11,58,56,50,46 # oc(oc(933-1)+1)
933,0,29,1021120,1110100101,0,3,2,9,10,15,2,13,5,3,8,31,30,40,32,48,18,62,10 # 933 -> 175
233,1,29,22122,11101001,2,3,2,2,12,12,5,3,1,16,11,28,18,45,21,56,50,32,20 # oc(oc(933+1)-1)
467,1,29,122022,111010011,2,2,5,5,12,8,11,7,3,2,23,16,37,44,43,54,40,65,41 # oc(933+1)
117,2,5,11100,1110101,0,2,5,7,0,15,3,2,1,24,6,35,31,23,11,58,56,50,46 # oc(oc(933+1)+1)

117,2,5,11100,1110101,0,2,5,7,0,15,3,2,1,24,6,35,31,23,11,58,56,50,46 # oc(oc(939-1)-1)
469,1,5,122101,111010101,1,4,0,7,1,10,13,9,5,4,25,18,39,46,45,56,42,0,43 # oc(939-1)
235,1,46,22201,11101011,1,0,4,4,1,14,7,5,3,18,13,30,20,0,23,58,52,34,22 # oc(oc(939-1)+1)
939,0,29,1021210,1110101011,0,4,1,4,3,4,8,19,11,9,14,37,36,46,38,54,24,1,16 # 939 -> 1409
117,1,5,11100,1110101,0,2,5,7,0,15,3,2,1,24,6,35,31,23,11,58,56,50,46 # oc(oc(939+1)-1)
235,2,46,22201,11101011,1,0,4,4,1,14,7,5,3,18,13,30,20,0,23,58,52,34,22 # oc(939+1)
59,2,10,2012,111011,2,4,3,4,7,8,2,13,1,28,22,18,16,12,6,0,59,59,59 # oc(oc(939+1)+1)


# Distance 28:

43,1,9,1121,101011,1,3,1,10,4,9,5,20,14,12,6,2,0,43,43,43,43,43,43 # oc(oc(175-1)-1)
87,1,9,10020,1010111,0,2,3,10,9,2,11,18,0,25,13,5,1,40,34,28,26,20,16 # oc(175-1)
11,3,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(oc(175-1)+1)
175,0,28,20111,10101111,1,0,0,10,6,5,4,14,1,20,27,11,3,34,16,57,53,41,33 # 175 -> 263
5,1,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(175+1)-1)
11,4,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(175+1)
3,2,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(175+1)+1)

87,1,9,10020,1010111,0,2,3,10,9,2,11,18,0,25,13,5,1,40,34,28,26,20,16 # oc(oc(351-1)-1)
175,1,28,20111,10101111,1,0,0,10,6,5,4,14,1,20,27,11,3,34,16,57,53,41,33 # oc(351-1)
11,4,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(oc(351-1)+1)
351,0,28,111000,101011111,0,1,1,10,0,11,9,6,3,10,18,23,7,22,33,56,46,16,67 # 351 -> 527
5,1,1,12,101,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5 # oc(oc(351+1)-1)
11,5,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(351+1)
3,2,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 # oc(oc(351+1)+1)

87,1,9,10020,1010111,0,2,3,10,9,2,11,18,0,25,13,5,1,40,34,28,26,20,16 # oc(oc(701-1)-1)
175,2,28,20111,10101111,1,0,0,10,6,5,4,14,1,20,27,11,3,34,16,57,53,41,33 # oc(701-1)
11,4,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(oc(701-1)+1)
701,0,28,221222,1010111101,2,1,1,8,12,4,17,11,5,19,35,4,13,43,12,52,30,31,62 # 701 -> 263
175,1,28,20111,10101111,1,0,0,10,6,5,4,14,1,20,27,11,3,34,16,57,53,41,33 # oc(oc(701+1)-1)
351,1,28,111000,101011111,0,1,1,10,0,11,9,6,3,10,18,23,7,22,33,56,46,16,67 # oc(701+1)
11,5,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11 # oc(oc(701+1)+1)


# Distance 27:

65,1,8,2102,1000001,2,0,2,10,0,14,8,19,7,3,28,24,22,18,12,6,4,65,65 # oc(oc(263-1)-1)
131,1,8,11212,10000011,2,1,5,10,1,12,17,16,15,7,20,8,2,37,25,13,9,64,60 # oc(263-1)
33,2,8,1020,100001,0,3,5,0,7,16,14,10,4,2,33,33,33,33,33,33,33,33,33 # oc(oc(263-1)+1)
263,0,27,100202,100000111,2,3,4,10,3,8,16,10,2,15,4,17,5,28,51,27,19,62,50 # 263 -> 395
1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(263+1)-1)
33,3,8,1020,100001,0,3,5,0,7,16,14,10,4,2,33,33,33,33,33,33,33,33,33 # oc(263+1)
17,1,3,122,10001,2,2,3,6,4,0,17,17,17,17,17,17,17,17,17,17,17,17,17 # oc(oc(263+1)+1)

131,1,8,11212,10000011,2,1,5,10,1,12,17,16,15,7,20,8,2,37,25,13,9,64,60 # oc(oc(527-1)-1)
263,1,27,100202,100000111,2,3,4,10,3,8,16,10,2,15,4,17,5,28,51,27,19,62,50 # oc(527-1)
33,3,8,1020,100001,0,3,5,0,7,16,14,10,4,2,33,33,33,33,33,33,33,33,33 # oc(oc(527-1)+1)
527,0,27,201112,1000001111,2,2,2,10,7,0,14,21,5,0,9,35,11,10,50,55,39,58,30 # 527 -> 791
1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 # oc(oc(527+1)-1)
33,4,8,1020,100001,0,3,5,0,7,16,14,10,4,2,33,33,33,33,33,33,33,33,33 # oc(527+1)
17,1,3,122,10001,2,2,3,6,4,0,17,17,17,17,17,17,17,17,17,17,17,17,17 # oc(oc(527+1)+1)

